epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,53.5183,1.20449,0.94265,0.97233,0.97694,1,0.995,0.76474,0.81839,0.83564,0.91858,0.00133803,0.00133803,0.00133803
49,54.5585,1.12184,0.80978,1.04899,0.97694,1,0.995,0.76474,0.81839,0.83564,0.91858,0.00136086,0.00136086,0.00136086
50,55.5931,1.07894,0.82491,1.09742,0.97694,1,0.995,0.76474,0.81839,0.83564,0.91858,0.00138347,0.00138347,0.00138347
51,56.5695,1.21904,0.87736,0.96967,0.97694,1,0.995,0.76474,0.81839,0.83564,0.91858,0.00139195,0.00139195,0.00139195
52,57.5563,1.33273,0.87855,1.07133,0.97694,1,0.995,0.76474,0.81839,0.83564,0.91858,0.00138644,0.00138644,0.00138644
53,58.5437,0.9473,0.72065,1.12406,0.92792,1,0.995,0.77075,1.00956,1.13522,1.03589,0.00138094,0.00138094,0.00138094
54,59.5472,1.11354,0.66646,0.99429,0.92792,1,0.995,0.77075,1.00956,1.13522,1.03589,0.00137544,0.00137544,0.00137544
55,60.5298,1.09437,0.65436,1.04008,0.92792,1,0.995,0.77075,1.00956,1.13522,1.03589,0.00136994,0.00136994,0.00136994
56,61.5078,0.90901,0.70153,0.92721,0.92792,1,0.995,0.77075,1.00956,1.13522,1.03589,0.00136444,0.00136444,0.00136444
57,62.4953,1.17988,0.68883,1.02339,0.14611,1,0.28429,0.21771,1.09136,2.284,1.0563,0.00135894,0.00135894,0.00135894
58,63.5949,0.9821,0.88167,1.05708,0.14611,1,0.28429,0.21771,1.09136,2.284,1.0563,0.00135344,0.00135344,0.00135344
59,64.5679,0.95343,0.76618,0.98234,0.14611,1,0.28429,0.21771,1.09136,2.284,1.0563,0.00134794,0.00134794,0.00134794
60,65.5462,1.00203,0.75721,0.98055,0.14611,1,0.28429,0.21771,1.09136,2.284,1.0563,0.00134244,0.00134244,0.00134244
61,66.5387,1.07343,0.88257,1.05249,0.14611,1,0.28429,0.21771,1.09136,2.284,1.0563,0.00133693,0.00133693,0.00133693
62,67.5717,1.10921,0.75167,1.10308,0.98573,1,0.995,0.71024,1.02964,0.58776,0.95005,0.00133143,0.00133143,0.00133143
63,68.5653,1.13327,0.66808,1.02129,0.98573,1,0.995,0.71024,1.02964,0.58776,0.95005,0.00132593,0.00132593,0.00132593
64,69.5469,1.174,0.85984,1.05995,0.98573,1,0.995,0.71024,1.02964,0.58776,0.95005,0.00132043,0.00132043,0.00132043
65,70.5296,1.04165,0.66669,1.10572,0.98573,1,0.995,0.71024,1.02964,0.58776,0.95005,0.00131493,0.00131493,0.00131493
66,71.5273,1.07141,0.62675,1.03689,0.98611,1,0.995,0.75878,0.84517,0.62713,1.0397,0.00130943,0.00130943,0.00130943
67,72.5097,1.00913,0.63517,1.02406,0.98611,1,0.995,0.75878,0.84517,0.62713,1.0397,0.00130393,0.00130393,0.00130393
68,73.5181,1.06291,0.63567,1.02019,0.98611,1,0.995,0.75878,0.84517,0.62713,1.0397,0.00129843,0.00129843,0.00129843
69,74.5199,1.16528,0.81529,1.22194,0.98611,1,0.995,0.75878,0.84517,0.62713,1.0397,0.00129293,0.00129293,0.00129293
70,75.5636,0.94641,0.61792,1.09964,0.98611,1,0.995,0.75878,0.84517,0.62713,1.0397,0.00128742,0.00128742,0.00128742
71,76.5732,1.03168,0.66785,1.10327,0.98448,1,0.995,0.77748,0.8279,0.67505,0.92023,0.00128192,0.00128192,0.00128192
72,77.5483,1.03201,0.58337,1.02655,0.98448,1,0.995,0.77748,0.8279,0.67505,0.92023,0.00127642,0.00127642,0.00127642
73,78.553,1.0616,0.65405,1.04549,0.98448,1,0.995,0.77748,0.8279,0.67505,0.92023,0.00127092,0.00127092,0.00127092
74,79.5116,1.16234,0.64457,1.06255,0.98448,1,0.995,0.77748,0.8279,0.67505,0.92023,0.00126542,0.00126542,0.00126542
75,80.4941,0.96525,0.68942,1.08539,0.986,1,0.995,0.76495,1.09845,0.50659,1.06223,0.00125992,0.00125992,0.00125992
76,81.5648,0.97486,0.61462,1.05736,0.986,1,0.995,0.76495,1.09845,0.50659,1.06223,0.00125442,0.00125442,0.00125442
77,82.5604,0.98206,0.62261,1.03743,0.986,1,0.995,0.76495,1.09845,0.50659,1.06223,0.00124892,0.00124892,0.00124892
78,83.5756,1.02179,0.62699,1.04843,0.986,1,0.995,0.76495,1.09845,0.50659,1.06223,0.00124342,0.00124342,0.00124342
79,84.5532,1.02958,0.7086,0.98948,0.986,1,0.995,0.76495,1.09845,0.50659,1.06223,0.00123791,0.00123791,0.00123791
80,85.5519,0.98865,0.64943,1.08707,0.98718,1,0.995,0.73402,1.09891,0.43993,1.13854,0.00123241,0.00123241,0.00123241
81,86.5169,1.09727,0.59953,1.02388,0.98718,1,0.995,0.73402,1.09891,0.43993,1.13854,0.00122691,0.00122691,0.00122691
82,87.5089,1.00782,0.69907,0.99741,0.98718,1,0.995,0.73402,1.09891,0.43993,1.13854,0.00122141,0.00122141,0.00122141
83,88.4775,1.13308,0.64682,1.09185,0.98718,1,0.995,0.73402,1.09891,0.43993,1.13854,0.00121591,0.00121591,0.00121591
84,89.4853,1.04824,0.6261,1.05226,0.98572,1,0.995,0.83401,0.94965,0.5658,1.12413,0.00121041,0.00121041,0.00121041
85,90.4782,0.97139,0.62488,1.04448,0.98572,1,0.995,0.83401,0.94965,0.5658,1.12413,0.00120491,0.00120491,0.00120491
86,91.4483,0.99347,0.60852,1.23306,0.98572,1,0.995,0.83401,0.94965,0.5658,1.12413,0.00119941,0.00119941,0.00119941
87,92.4334,0.99228,0.67927,1.1119,0.98572,1,0.995,0.83401,0.94965,0.5658,1.12413,0.00119391,0.00119391,0.00119391
88,93.4224,1.01601,0.57143,1.10897,0.98572,1,0.995,0.83401,0.94965,0.5658,1.12413,0.0011884,0.0011884,0.0011884
89,94.4421,1.01921,0.63759,1.01954,0.98009,1,0.995,0.88848,0.76271,0.74935,0.9393,0.0011829,0.0011829,0.0011829
90,95.4468,0.92901,0.67891,0.98055,0.98009,1,0.995,0.88848,0.76271,0.74935,0.9393,0.0011774,0.0011774,0.0011774
91,96.4699,0.99715,0.60939,1.0242,0.98009,1,0.995,0.88848,0.76271,0.74935,0.9393,0.0011719,0.0011719,0.0011719
92,97.4879,1.12159,0.69547,1.07126,0.98009,1,0.995,0.88848,0.76271,0.74935,0.9393,0.0011664,0.0011664,0.0011664
93,98.6175,1.08957,0.64279,1.03146,0.97903,1,0.995,0.67356,0.87155,0.74715,1.05396,0.0011609,0.0011609,0.0011609
94,99.571,1.07693,0.82828,1.0193,0.97903,1,0.995,0.67356,0.87155,0.74715,1.05396,0.0011554,0.0011554,0.0011554
95,100.588,1.06722,0.65331,1.12395,0.97903,1,0.995,0.67356,0.87155,0.74715,1.05396,0.0011499,0.0011499,0.0011499
96,101.584,1.16128,0.69355,1.06902,0.97903,1,0.995,0.67356,0.87155,0.74715,1.05396,0.0011444,0.0011444,0.0011444
97,102.59,1.10483,0.65057,1.11882,0.97903,1,0.995,0.67356,0.87155,0.74715,1.05396,0.00113889,0.00113889,0.00113889
98,103.59,1.12671,0.68606,1.06617,0.97921,1,0.995,0.83134,0.79514,0.63624,0.96496,0.00113339,0.00113339,0.00113339
99,104.598,1.16197,0.66959,1.12167,0.97921,1,0.995,0.83134,0.79514,0.63624,0.96496,0.00112789,0.00112789,0.00112789
100,105.574,1.09602,0.58018,1.00304,0.97921,1,0.995,0.83134,0.79514,0.63624,0.96496,0.00112239,0.00112239,0.00112239
101,106.565,1.04893,0.73052,1.06475,0.97921,1,0.995,0.83134,0.79514,0.63624,0.96496,0.00111689,0.00111689,0.00111689
102,107.578,1.07836,0.6036,1.04134,0.978,1,0.995,0.84252,0.83448,0.6949,0.99814,0.00111139,0.00111139,0.00111139
103,108.542,0.88109,0.53577,0.96762,0.978,1,0.995,0.84252,0.83448,0.6949,0.99814,0.00110589,0.00110589,0.00110589
104,109.538,1.04878,0.61386,1.04921,0.978,1,0.995,0.84252,0.83448,0.6949,0.99814,0.00110039,0.00110039,0.00110039
105,110.511,0.96727,0.59875,1.09113,0.978,1,0.995,0.84252,0.83448,0.6949,0.99814,0.00109489,0.00109489,0.00109489
106,111.491,1.0568,0.58991,1.04265,0.978,1,0.995,0.84252,0.83448,0.6949,0.99814,0.00108938,0.00108938,0.00108938
107,112.509,0.92571,0.56308,0.91974,0.98025,1,0.995,0.78077,0.77885,0.67977,0.94132,0.00108388,0.00108388,0.00108388
108,113.456,0.97607,0.63192,1.06937,0.98025,1,0.995,0.78077,0.77885,0.67977,0.94132,0.00107838,0.00107838,0.00107838
109,114.463,0.9252,0.67426,1.02016,0.98025,1,0.995,0.78077,0.77885,0.67977,0.94132,0.00107288,0.00107288,0.00107288
110,115.467,1.01519,0.5512,0.95049,0.98025,1,0.995,0.78077,0.77885,0.67977,0.94132,0.00106738,0.00106738,0.00106738
111,116.475,1.08671,0.55041,0.93422,0.98366,1,0.995,0.77876,0.80014,0.66049,0.89729,0.00106188,0.00106188,0.00106188
112,117.451,0.96499,0.63078,0.92791,0.98366,1,0.995,0.77876,0.80014,0.66049,0.89729,0.00105638,0.00105638,0.00105638
113,118.525,1.00585,0.55182,0.93228,0.98366,1,0.995,0.77876,0.80014,0.66049,0.89729,0.00105088,0.00105088,0.00105088
114,119.541,1.01976,0.55663,1.00397,0.98366,1,0.995,0.77876,0.80014,0.66049,0.89729,0.00104538,0.00104538,0.00104538
115,120.517,1.00317,0.54036,1.02727,0.98366,1,0.995,0.77876,0.80014,0.66049,0.89729,0.00103987,0.00103987,0.00103987
116,121.535,0.96076,0.55563,0.95156,0.98336,1,0.995,0.86364,0.76232,0.64363,0.86505,0.00103437,0.00103437,0.00103437
117,122.517,0.86987,0.60075,0.95014,0.98336,1,0.995,0.86364,0.76232,0.64363,0.86505,0.00102887,0.00102887,0.00102887
118,123.498,0.92409,0.55411,0.89075,0.98336,1,0.995,0.86364,0.76232,0.64363,0.86505,0.00102337,0.00102337,0.00102337
119,124.485,1.03796,0.55476,1.07888,0.98336,1,0.995,0.86364,0.76232,0.64363,0.86505,0.00101787,0.00101787,0.00101787
120,125.51,0.99851,0.56655,1.0065,0.96649,1,0.995,0.87193,0.77451,0.76866,0.84266,0.00101237,0.00101237,0.00101237
121,126.461,1.02125,0.59226,0.91395,0.96649,1,0.995,0.87193,0.77451,0.76866,0.84266,0.00100687,0.00100687,0.00100687
122,127.43,0.90926,0.56092,0.97581,0.96649,1,0.995,0.87193,0.77451,0.76866,0.84266,0.00100137,0.00100137,0.00100137
123,128.414,0.9163,0.62521,0.95248,0.96649,1,0.995,0.87193,0.77451,0.76866,0.84266,0.000995866,0.000995866,0.000995866
124,129.396,0.93538,0.51833,0.97636,0.96649,1,0.995,0.87193,0.77451,0.76866,0.84266,0.000990365,0.000990365,0.000990365
125,130.409,1.03911,0.66149,0.98749,0.94405,1,0.995,0.81447,0.78464,0.78398,0.8487,0.000984864,0.000984864,0.000984864
126,131.394,0.92791,0.53018,1.0247,0.94405,1,0.995,0.81447,0.78464,0.78398,0.8487,0.000979362,0.000979362,0.000979362
127,132.367,0.99104,0.61693,0.97652,0.94405,1,0.995,0.81447,0.78464,0.78398,0.8487,0.000973861,0.000973861,0.000973861
128,133.322,0.89004,0.55823,1.02755,0.94405,1,0.995,0.81447,0.78464,0.78398,0.8487,0.00096836,0.00096836,0.00096836
129,134.334,1.00234,0.50235,0.9731,0.95209,1,0.995,0.78662,0.76357,0.84428,0.87089,0.000962859,0.000962859,0.000962859
130,135.335,0.94748,0.52659,1.00621,0.95209,1,0.995,0.78662,0.76357,0.84428,0.87089,0.000957358,0.000957358,0.000957358
131,136.423,0.95777,0.56575,0.92554,0.95209,1,0.995,0.78662,0.76357,0.84428,0.87089,0.000951857,0.000951857,0.000951857
132,137.413,1.15607,0.58068,0.98387,0.95209,1,0.995,0.78662,0.76357,0.84428,0.87089,0.000946356,0.000946356,0.000946356
133,138.363,0.95495,0.65603,0.85888,0.95209,1,0.995,0.78662,0.76357,0.84428,0.87089,0.000940855,0.000940855,0.000940855
134,139.379,0.9603,0.58945,0.91422,0.96272,1,0.995,0.77943,0.75311,0.76337,0.87094,0.000935354,0.000935354,0.000935354
135,140.352,1.04909,0.57721,0.92439,0.96272,1,0.995,0.77943,0.75311,0.76337,0.87094,0.000929853,0.000929853,0.000929853
136,141.368,0.83535,0.50121,0.9394,0.96272,1,0.995,0.77943,0.75311,0.76337,0.87094,0.000924352,0.000924352,0.000924352
137,142.358,0.82144,0.56948,0.89848,0.96272,1,0.995,0.77943,0.75311,0.76337,0.87094,0.00091885,0.00091885,0.00091885
138,143.4,0.8889,0.56153,0.95167,0.97525,1,0.995,0.8069,0.71956,0.63136,0.88212,0.000913349,0.000913349,0.000913349
139,144.38,0.93099,0.60897,0.93889,0.97525,1,0.995,0.8069,0.71956,0.63136,0.88212,0.000907848,0.000907848,0.000907848
140,145.343,0.74959,0.53028,0.93151,0.97525,1,0.995,0.8069,0.71956,0.63136,0.88212,0.000902347,0.000902347,0.000902347
141,146.356,0.84139,0.61347,0.98059,0.97525,1,0.995,0.8069,0.71956,0.63136,0.88212,0.000896846,0.000896846,0.000896846
142,147.35,0.91854,0.56609,1.01128,0.97525,1,0.995,0.8069,0.71956,0.63136,0.88212,0.000891345,0.000891345,0.000891345
143,148.358,0.7624,0.56516,0.90887,0.98467,1,0.995,0.78034,0.65746,0.50475,0.87747,0.000885844,0.000885844,0.000885844
144,149.351,0.92984,0.51285,0.91353,0.98467,1,0.995,0.78034,0.65746,0.50475,0.87747,0.000880343,0.000880343,0.000880343
145,150.378,0.86031,0.56192,0.97471,0.98467,1,0.995,0.78034,0.65746,0.50475,0.87747,0.000874842,0.000874842,0.000874842
146,151.38,0.8905,0.49438,0.97524,0.98467,1,0.995,0.78034,0.65746,0.50475,0.87747,0.00086934,0.00086934,0.00086934
147,152.396,1.02441,0.52945,0.89729,0.98818,1,0.995,0.83893,0.62806,0.49897,0.86794,0.000863839,0.000863839,0.000863839
148,153.35,0.80722,0.51169,0.98211,0.98818,1,0.995,0.83893,0.62806,0.49897,0.86794,0.000858338,0.000858338,0.000858338
149,154.36,0.95698,0.51982,0.95016,0.98818,1,0.995,0.83893,0.62806,0.49897,0.86794,0.000852837,0.000852837,0.000852837
150,155.476,0.92047,0.56029,0.94931,0.98818,1,0.995,0.83893,0.62806,0.49897,0.86794,0.000847336,0.000847336,0.000847336
151,156.447,0.90652,0.52624,0.87107,0.98818,1,0.995,0.83893,0.62806,0.49897,0.86794,0.000841835,0.000841835,0.000841835
152,157.442,0.95254,0.49273,0.9462,0.98857,1,0.995,0.84473,0.64233,0.48349,0.88919,0.000836334,0.000836334,0.000836334
153,158.432,0.80666,0.48531,0.93557,0.98857,1,0.995,0.84473,0.64233,0.48349,0.88919,0.000830833,0.000830833,0.000830833
154,159.443,0.85826,0.47808,0.94184,0.98857,1,0.995,0.84473,0.64233,0.48349,0.88919,0.000825332,0.000825332,0.000825332
155,160.434,0.97879,0.57777,0.92152,0.98857,1,0.995,0.84473,0.64233,0.48349,0.88919,0.000819831,0.000819831,0.000819831
156,161.433,1.03341,0.50478,1.06489,0.98826,1,0.995,0.81236,0.66836,0.48837,0.89174,0.000814329,0.000814329,0.000814329
157,162.437,0.91467,0.51857,0.83721,0.98826,1,0.995,0.81236,0.66836,0.48837,0.89174,0.000808828,0.000808828,0.000808828
158,163.427,0.86963,0.48706,0.92763,0.98826,1,0.995,0.81236,0.66836,0.48837,0.89174,0.000803327,0.000803327,0.000803327
159,164.44,0.95327,0.48915,1.00172,0.98826,1,0.995,0.81236,0.66836,0.48837,0.89174,0.000797826,0.000797826,0.000797826
160,165.46,0.88531,0.51379,0.98885,0.98826,1,0.995,0.81236,0.66836,0.48837,0.89174,0.000792325,0.000792325,0.000792325
161,166.47,0.82905,0.46237,0.88939,0.98613,1,0.995,0.79662,0.70906,0.51183,0.8884,0.000786824,0.000786824,0.000786824
162,167.493,0.76127,0.43292,0.91148,0.98613,1,0.995,0.79662,0.70906,0.51183,0.8884,0.000781323,0.000781323,0.000781323
163,168.467,0.87778,0.54432,0.93763,0.98613,1,0.995,0.79662,0.70906,0.51183,0.8884,0.000775822,0.000775822,0.000775822
164,169.495,0.80327,0.49595,0.97722,0.98613,1,0.995,0.79662,0.70906,0.51183,0.8884,0.000770321,0.000770321,0.000770321
165,170.537,0.99188,0.55362,1.0131,0.98528,1,0.995,0.85237,0.70763,0.50814,0.87641,0.00076482,0.00076482,0.00076482
166,171.623,0.87583,0.44087,0.91659,0.98528,1,0.995,0.85237,0.70763,0.50814,0.87641,0.000759318,0.000759318,0.000759318
167,172.637,0.89859,0.4871,0.90237,0.98528,1,0.995,0.85237,0.70763,0.50814,0.87641,0.000753817,0.000753817,0.000753817
168,173.655,0.99435,0.51178,0.94206,0.98528,1,0.995,0.85237,0.70763,0.50814,0.87641,0.000748316,0.000748316,0.000748316
169,174.756,0.87974,0.50184,0.88951,0.98528,1,0.995,0.85237,0.70763,0.50814,0.87641,0.000742815,0.000742815,0.000742815
170,175.773,0.96391,0.51808,0.9609,0.98529,1,0.995,0.84042,0.73181,0.51391,0.85893,0.000737314,0.000737314,0.000737314
171,176.765,0.84322,0.47676,0.9054,0.98529,1,0.995,0.84042,0.73181,0.51391,0.85893,0.000731813,0.000731813,0.000731813
172,177.775,0.81109,0.4974,0.96292,0.98529,1,0.995,0.84042,0.73181,0.51391,0.85893,0.000726312,0.000726312,0.000726312
173,178.745,0.80684,0.5848,0.89067,0.98529,1,0.995,0.84042,0.73181,0.51391,0.85893,0.000720811,0.000720811,0.000720811
174,179.75,0.93856,0.53408,0.87783,0.98599,1,0.995,0.84042,0.7192,0.46802,0.85067,0.00071531,0.00071531,0.00071531
175,180.734,0.75467,0.46314,0.87083,0.98599,1,0.995,0.84042,0.7192,0.46802,0.85067,0.000709809,0.000709809,0.000709809
176,181.742,0.86381,0.55074,0.96697,0.98599,1,0.995,0.84042,0.7192,0.46802,0.85067,0.000704307,0.000704307,0.000704307
177,182.738,0.94764,0.47659,0.87199,0.98599,1,0.995,0.84042,0.7192,0.46802,0.85067,0.000698806,0.000698806,0.000698806
178,183.746,0.79772,0.4903,0.86626,0.98599,1,0.995,0.84042,0.7192,0.46802,0.85067,0.000693305,0.000693305,0.000693305
179,184.751,0.8921,0.52045,0.94546,0.98686,1,0.995,0.84619,0.6528,0.45859,0.8383,0.000687804,0.000687804,0.000687804
180,185.744,0.84911,0.47771,0.93787,0.98686,1,0.995,0.84619,0.6528,0.45859,0.8383,0.000682303,0.000682303,0.000682303
181,186.773,0.89839,0.48271,0.99917,0.98686,1,0.995,0.84619,0.6528,0.45859,0.8383,0.000676802,0.000676802,0.000676802
182,187.748,0.73358,0.44764,0.85108,0.98686,1,0.995,0.84619,0.6528,0.45859,0.8383,0.000671301,0.000671301,0.000671301
183,188.762,0.85912,0.48485,0.93411,0.98745,1,0.995,0.83893,0.59771,0.51208,0.82412,0.0006658,0.0006658,0.0006658
184,189.76,0.90599,0.5183,0.91994,0.98745,1,0.995,0.83893,0.59771,0.51208,0.82412,0.000660299,0.000660299,0.000660299
185,190.741,0.7378,0.48091,0.84099,0.98745,1,0.995,0.83893,0.59771,0.51208,0.82412,0.000654798,0.000654798,0.000654798
186,191.723,0.87346,0.50112,0.89465,0.98745,1,0.995,0.83893,0.59771,0.51208,0.82412,0.000649297,0.000649297,0.000649297
187,192.803,0.82696,0.52989,0.85951,0.98745,1,0.995,0.83893,0.59771,0.51208,0.82412,0.000643795,0.000643795,0.000643795
188,193.829,0.86824,0.47933,0.96143,0.98733,1,0.995,0.84109,0.58502,0.50586,0.80714,0.000638294,0.000638294,0.000638294
189,194.795,0.81272,0.46195,0.80284,0.98733,1,0.995,0.84109,0.58502,0.50586,0.80714,0.000632793,0.000632793,0.000632793
1,6.02365,1.21335,0.71635,1.04823,0.98068,1,0.995,0.74383,0.75898,0.73642,0.93889,3.334e-05,3.334e-05,3.334e-05
2,7.31737,0.97066,0.56915,1.00975,0.9804,1,0.995,0.76711,0.72121,0.72178,0.94961,8.30749e-05,8.30749e-05,8.30749e-05
3,8.51898,0.94621,0.6004,0.90812,0.98188,1,0.995,0.74261,0.72089,0.72673,0.95406,0.00013248,0.00013248,0.00013248
4,9.66992,1.14622,0.63433,0.92771,0.9824,1,0.995,0.7431,0.72437,0.71032,0.95744,0.000181555,0.000181555,0.000181555
5,10.7727,0.91352,0.70612,0.98904,0.9867,1,0.995,0.61708,1.40381,0.53642,0.98958,0.000230299,0.000230299,0.000230299
6,11.8536,1.06278,0.57286,1.04613,0.98664,1,0.995,0.61578,1.47198,0.55401,1.0088,0.000278714,0.000278714,0.000278714
7,12.9038,1.04892,0.62108,0.91192,0.98607,1,0.995,0.7213,1.37184,0.60815,1.06964,0.000326799,0.000326799,0.000326799
8,13.949,0.59795,0.54543,0.6779,0.98305,1,0.995,0.8147,1.20168,0.78378,1.01557,0.000374553,0.000374553,0.000374553
9,15.0784,1.10151,0.67567,1.04216,0.97861,1,0.995,0.84176,0.83482,0.76836,0.89235,0.000421978,0.000421978,0.000421978
10,16.2175,1.21461,0.70008,1.019,0.98428,1,0.995,0.83375,0.75471,0.5749,0.85737,0.000469072,0.000469072,0.000469072
11,17.2517,1.00921,0.64331,1.05077,0.98396,1,0.995,0.83394,0.71236,0.52215,0.87141,0.000515836,0.000515836,0.000515836
12,18.3501,1.05294,0.60491,0.98833,0.98301,1,0.995,0.72182,0.83377,0.54988,1.02903,0.000562271,0.000562271,0.000562271
13,19.4108,0.90986,0.59361,1.0906,0.98377,1,0.995,0.77155,0.91285,0.57669,1.2187,0.000608375,0.000608375,0.000608375
14,20.4396,1.22724,0.64241,1.08519,0.98377,1,0.995,0.77155,0.91285,0.57669,1.2187,0.000654149,0.000654149,0.000654149
15,21.4695,1.07019,0.68704,0.98846,0.98524,1,0.995,0.81308,0.77901,0.54126,0.97871,0.000699593,0.000699593,0.000699593
16,22.5159,0.91702,0.617,1.09944,0,0,0,0,1.72341,4.90349,1.94612,0.000744707,0.000744707,0.000744707
17,23.5102,1.04571,0.68772,1.03696,0,0,0,0,1.72341,4.90349,1.94612,0.000789491,0.000789491,0.000789491
18,24.5245,0.96087,0.63373,1.10417,0,0,0,0,3.06227,6.71458,2.64259,0.000833945,0.000833945,0.000833945
19,25.5413,0.78175,0.60264,0.93701,0,0,0,0,3.06227,6.71458,2.64259,0.000878069,0.000878069,0.000878069
20,26.6692,0.93981,0.60128,1.03717,0,0,0,0,4.38082,21.6654,2.65044,0.000921863,0.000921863,0.000921863
21,27.6555,0.85487,0.74724,1.01105,0,0,0,0,4.38082,21.6654,2.65044,0.000965326,0.000965326,0.000965326
22,28.6775,1.08026,0.75131,0.92354,0,0,0,0,2.91301,4.77242,2.59211,0.00100846,0.00100846,0.00100846
23,29.6793,1.01978,0.63347,1.02562,0,0,0,0,2.91301,4.77242,2.59211,0.00105126,0.00105126,0.00105126
24,30.728,1.07472,0.73585,1.00234,0.05882,0.5,0.04412,0.0346,1.5312,4.17787,1.50781,0.00109374,0.00109374,0.00109374
25,31.7387,1.22134,0.57655,1.02037,0.05882,0.5,0.04412,0.0346,1.5312,4.17787,1.50781,0.00113588,0.00113588,0.00113588
26,32.7433,1.11888,0.64885,0.94816,0.05882,0.5,0.04412,0.0346,1.5312,4.17787,1.50781,0.00117769,0.00117769,0.00117769
27,33.7704,1.03511,0.6164,1.13262,0.54696,1,0.56857,0.40363,1.34301,1.53576,1.29912,0.00121918,0.00121918,0.00121918
28,34.7753,0.94429,0.53633,1.06176,0.54696,1,0.56857,0.40363,1.34301,1.53576,1.29912,0.00126033,0.00126033,0.00126033
29,35.8105,1.03143,0.67963,0.98161,0.96737,1,0.995,0.77864,0.88558,0.74179,0.93514,0.00130115,0.00130115,0.00130115
30,36.8171,1.10455,0.67041,1.11586,0.96737,1,0.995,0.77864,0.88558,0.74179,0.93514,0.00134165,0.00134165,0.00134165
31,37.8479,0.96333,0.59272,1.0133,0.96737,1,0.995,0.77864,0.88558,0.74179,0.93514,0.00138181,0.00138181,0.00138181
32,38.9122,1.09684,0.57788,1.04747,0.98015,1,0.995,0.77436,0.78722,0.64561,1.13975,0.00142164,0.00142164,0.00142164
33,40.028,1.21956,0.7562,1.32224,0.98015,1,0.995,0.77436,0.78722,0.64561,1.13975,0.00146115,0.00146115,0.00146115
34,41.1041,1.11388,0.68079,1.09769,0.98015,1,0.995,0.77436,0.78722,0.64561,1.13975,0.00148546,0.00148546,0.00148546
35,42.2102,1.07918,0.65642,1.1439,0.98587,1,0.995,0.68768,0.93295,0.58435,1.09365,0.00147996,0.00147996,0.00147996
36,43.2735,0.83762,0.68192,0.97679,0.98587,1,0.995,0.68768,0.93295,0.58435,1.09365,0.00147446,0.00147446,0.00147446
37,44.2835,0.70396,0.52603,0.71655,0.98587,1,0.995,0.68768,0.93295,0.58435,1.09365,0.00146896,0.00146896,0.00146896
38,45.4147,1.10331,0.69691,1.02851,0.98781,1,0.995,0.67556,0.89521,0.5674,0.95554,0.00146346,0.00146346,0.00146346
39,46.432,0.96115,0.70983,1.11267,0.98781,1,0.995,0.67556,0.89521,0.5674,0.95554,0.00145796,0.00145796,0.00145796
40,47.4595,1.18421,0.63086,0.97569,0.98781,1,0.995,0.67556,0.89521,0.5674,0.95554,0.00145246,0.00145246,0.00145246
41,48.4935,0.94683,0.66789,1.0541,0.98799,1,0.995,0.72207,0.74674,0.54659,0.96846,0.00144696,0.00144696,0.00144696
42,49.5155,1.01259,0.5976,1.10391,0.98799,1,0.995,0.72207,0.74674,0.54659,0.96846,0.00144145,0.00144145,0.00144145
43,50.5157,1.10682,0.69264,1.02497,0.98799,1,0.995,0.72207,0.74674,0.54659,0.96846,0.00143595,0.00143595,0.00143595
44,51.5387,1.05376,0.63932,1.1094,0.98744,1,0.995,0.63138,1.27451,0.63169,1.1404,0.00143045,0.00143045,0.00143045
45,52.5609,1.09266,0.67649,0.99325,0.98744,1,0.995,0.63138,1.27451,0.63169,1.1404,0.00142495,0.00142495,0.00142495
46,53.5977,1.09025,0.66158,1.01379,0.98744,1,0.995,0.63138,1.27451,0.63169,1.1404,0.00141945,0.00141945,0.00141945
47,54.6678,1.04239,0.6361,1.0202,0.98417,1,0.995,0.67336,1.1204,0.59856,1.11304,0.00141395,0.00141395,0.00141395
48,55.7087,0.95726,0.60738,0.97491,0.98417,1,0.995,0.67336,1.1204,0.59856,1.11304,0.00140845,0.00140845,0.00140845
49,56.7508,1.07006,0.61256,0.97885,0.98417,1,0.995,0.67336,1.1204,0.59856,1.11304,0.00140295,0.00140295,0.00140295
50,57.776,0.94911,0.56477,0.95948,0.98611,1,0.995,0.83985,0.65504,0.5592,0.91403,0.00139745,0.00139745,0.00139745
51,58.7809,0.99691,0.69594,1.01691,0.98611,1,0.995,0.83985,0.65504,0.5592,0.91403,0.00139195,0.00139195,0.00139195
52,59.819,0.7767,0.74548,1.00854,0.98611,1,0.995,0.83985,0.65504,0.5592,0.91403,0.00138644,0.00138644,0.00138644
53,60.857,0.92656,0.67234,0.96787,0.94618,1,0.995,0.76136,0.67106,0.86665,0.8998,0.00138094,0.00138094,0.00138094
54,61.8914,1.16433,0.74326,1.01279,0.94618,1,0.995,0.76136,0.67106,0.86665,0.8998,0.00137544,0.00137544,0.00137544
55,63.0834,0.96237,0.75018,0.95398,0.94618,1,0.995,0.76136,0.67106,0.86665,0.8998,0.00136994,0.00136994,0.00136994
